product,store,price,category,price_numeric
Alpro Mandlový nápoj neslazený,kosik,84.90,Mléčné,84.9
"Meggle Lactose free Polotučné mléko bez laktózy (1,5%)",kosik,47.90,Mléčné,47.9
Müllermilch Dubai Chocolate ,kosik,99.75,Mléčné,99.75
Metro Chef BIO Nápoj ovesný,kosik,48.90,Mléčné,48.9
Mlékárna ValMez Kefírové mléko nízkotučné,kosik,49.80,Mléčné,49.8
Müllermilch Mléčný nápoj s banánem,kosik,82.25,Mléčné,82.25
OATLY Ovesný nápoj Barista,kosik,69.90,Mléčné,69.9
"Meggle Trvanlivé polotučné mléko (1,5%)",kosik,31.90,Mléčné,31.9
Müllermilch Mléčný nápoj s čokoládou,kosik,82.25,Mléčné,82.25
Mlékárna ValMez Kefírové mléko nízkotučné meruňkové,kosik,64.22,Mléčné,64.22
Müllermilch Mléčný nápoj s jahodami,kosik,82.25,Mléčné,82.25
"Tami BIO Tatranské čerstvé mléko (1,5%)",kosik,43.90,Sýry BIO a farmářské,43.9
Mlékárna Kunín Acidofilní mléko,kosik,51.87,Mléčné,51.87
Podmáslí 1%,kosik,41.80,Mléčné,41.8
Biofarma DoRa BIO Kozí kefír,kosik,117.56,Sýry BIO a farmářské,117.56
Moravia Podmáslí kysané (1%),kosik,41.90,Mléčné,41.9
Mlékárna ValMez Kefírové mléko nízkotučné jahodové,kosik,64.22,Mléčné,64.22
"Madeta Jihočeské mléko čerstvé plnotučné (3,5%)",kosik,31.90,Mléčné,31.9
Alpro Kokosový nápoj,kosik,84.90,Mléčné,84.9
Hochwald Eiskaffee ledová káva,kosik,69.80,Mléčné,69.8
Berchtesgadener Land BIO čerstvé alpské mléko bez laktózy plnotučné,kosik,67.90,Sýry BIO a farmářské,67.9
"Bohemilk Trvanlivé mléko z podhůří Orlických hor - polotučné (1,5%)",kosik,22.90,Mléčné,22.9
Mlékárna Kunín Acidofilní mléko (1.5%),kosik,79.67,Mléčné,79.67
Mlékárna Kunín Duo zakysaný nápoj s příchutí banán jahoda,kosik,66.33,Mléčné,66.33
Kefírové mléko 1%,kosik,53.80,Mléčné,53.8
"Madeta Jihočeské mléko čerstvé polotučné 1,5%",kosik,25.90,Mléčné,25.9
Hollandia BIO Bifi drink mango-ananas,kosik,130.00,Sýry BIO a farmářské,130.0
"Bohemilk Opočenské čerstvé mléko plnotučné ve skle 3,5%",kosik,62.53,Mléčné,62.53
"Meggle Lactose free Plnotučné mléko bez laktózy (3,5%)",kosik,49.90,Mléčné,49.9
"Tatra Mléko Polotučné (1,5%)",kosik,39.80,Mléčné,39.8
"Mlékárna Kunín Lehké ráno Mléko bez laktózy 1,5%",kosik,34.90,Mléčné,34.9
"Authentic Farmářské čerstvé mléko plnotučné (3,5%)",kosik,49.90,Sýry BIO a farmářské,49.9
Alpro Mandlový nápoj,kosik,84.90,Mléčné,84.9
"Mlékárna Kunín Acidofilní mléko malina (1,3%)",kosik,79.67,Mléčné,79.67
Moravia Ayran,kosik,105.00,Mléčné,105.0
Mlékárna ValMez Kefírové mléko nízkotučné višňové,kosik,64.22,Mléčné,64.22
Krajanka Kefír čokoládový,kosik,64.22,Mléčné,64.22
Mlékárna Kunín Kefírové mléko banán ,kosik,79.67,Mléčné,79.67
Alpro Sójový nápoj,kosik,74.90,Mléčné,74.9
"Bohemilk Trvanlivé mléko z podhůří Orlických hor - plnotučné (3,5%)",kosik,28.90,Mléčné,28.9
"Bohemilk Čerstvé polotučné mléko z podhůří Orlických hor (1,5%)",kosik,33.90,Mléčné,33.9
"Biofarma DoRa Kozí mléko BIO (3,1%)",kosik,99.78,Sýry BIO a farmářské,99.78
"Přímo z farmy Selské mléko plnotučné (3,6%)",kosik,41.90,Sýry BIO a farmářské,41.9
Krajanka Kefír jahodový,kosik,64.22,Mléčné,64.22
"Hollandia Balance jogurtové smoothie banán, jablko, pomeranč",kosik,138.70,Mléčné,138.7
"Tatra Trvanlivé plnotučné mléko (3,5%)",kosik,29.90,Mléčné,29.9
Alpro Sójový nápoj s čokoládovou příchutí,kosik,85.90,Mléčné,85.9
Olma HIGH Protein nápoj Jahoda,kosik,99.69,Mléčné,99.69
Mlékárna Kunín Kefírové mléko Jahoda,kosik,57.20,Mléčné,57.2
Müller Kaffee Frappe Vanilla ,kosik,99.75,Mléčné,99.75
Biofarma DoRa BIO Kozí kefírek,kosik,153.75,Sýry BIO a farmářské,153.75
"Alpro Mandlový nápoj nepražený, neslazený",kosik,84.90,Mléčné,84.9
Alpro Sójový nápoj neslazený,kosik,74.90,Mléčné,74.9
"Bon Lait Kozí mléko čerstvé (3,4%)",kosik,119.80,Mléčné,119.8
Krajanka podmáslí natur,kosik,47.80,Mléčné,47.8
Müller Kaffee Frappe Caramel ,kosik,99.75,Mléčné,99.75
Metro Chef BIO Nápoj mandlový,kosik,48.90,Mléčné,48.9
Olma HIGH Protein nápoj Mango a maracuja,kosik,99.69,Mléčné,99.69
Alpro Kokosový nápoj neslazený,kosik,84.90,Mléčné,84.9
Alpro Rýžový nápoj,kosik,84.90,Mléčné,84.9
Müllermilch Mléčný nápoj vanilkový shake,kosik,104.75,Mléčné,104.75
Müllermilch Mléčný nápoj s příchutí pistácie a kokosu,kosik,82.25,Mléčné,82.25
"Hollandia Balance jogurtové smoothie banán, hruška, jablko, špenát",kosik,138.70,Mléčné,138.7
Mlékárna Kunín Acidofilní mléko Malina,kosik,57.20,Mléčné,57.2
Mlékárna Kunín Duo zakysaný nápoj s příchutí ananas kokos,kosik,66.33,Mléčné,66.33
Mlékárna Kunín Duo zakysaný nápoj s příchutí broskev meduňka,kosik,66.33,Mléčné,66.33
Tatra Kravík vanilkový,kosik,83.60,Mléčné,83.6
Ehrmann High Protein Drink Caffé Latte,kosik,231.60,Mléčné,231.6
Delmart Farmářský plnotučný kefír,kosik,102.00,Sýry BIO a farmářské,102.0
"Delamere Dairy Kozí mléko (3,5%)",kosik,104.90,Mléčné,104.9
"Hollandia Balance jogurtové smoothie broskev, meruňka, rakytník",kosik,138.70,Mléčné,138.7
Müllermilch limitovaná edice Mango ,kosik,79.75,Mléčné,79.75
"Mlékárna Kunín Mlékarna Kunín Acidofilní mléko jahoda (1,3%)",kosik,79.67,Mléčné,79.67
Zott Protein Drink Slaný Karamel,kosik,119.60,Mléčné,119.6
Olma Florian Jogurtové mléko ochucené jahoda,kosik,79.75,Mléčné,79.75
Müller Ayran ,kosik,63.80,Mléčné,63.8
Zott Protein Drink Cookies Cream,kosik,119.60,Mléčné,119.6
Ehrmann Foodie Čokoláda,kosik,224.75,Mléčné,224.75
Bonavita Zajíc Sójový nápoj natural,kosik,287.25,Mléčné,287.25
Müllermilch Protein Zero Raspberry ,kosik,112.25,Mléčné,112.25
Müllermilch limitovaná edice ChocoCoco ,kosik,82.25,Mléčné,82.25
Müllermilch Mléčný nápoj čokoládový shake,kosik,104.75,Mléčné,104.75
Ehrmann High Protein Drink Pistácie,kosik,231.60,Mléčné,231.6
Müllermilch Mléčný nápoj jahodový shake,kosik,104.75,Mléčné,104.75
Agrola Zákys Jahoda,kosik,90.61,Mléčné,90.61
Joya Kokosový nápoj Barista,kosik,79.90,Mléčné,79.9
Tatra Kravík kakaový,kosik,83.60,Mléčné,83.6
Müller Kefír ,kosik,65.80,Mléčné,65.8
"Authentic Farmářský smetanový zákys 3,5%",kosik,85.80,Sýry BIO a farmářské,85.8
Metro Chef BIO Nápoj Barista mandlový,kosik,48.90,Mléčné,48.9
Ehrmann Foodie Pistácie,kosik,224.75,Mléčné,224.75
Maresi Alpské mléko do kávy,kosik,191.60,Mléčné,191.6
"Tami Trvanlivé plnotučné mléko bezlaktózové (3,5%)",kosik,79.60,Mléčné,79.6
Hochwald Eiskaffee ledová káva,kosik,139.60,Mléčné,139.6
Ehrmann High Protein Drink Banán,kosik,231.60,Mléčné,231.6
Ehrmann Foodie Vanilka,kosik,224.75,Mléčné,224.75
Müller Kaffee Frappe Hazelnut ,kosik,99.75,Mléčné,99.75
Agrola Zákys Borůvka,kosik,90.61,Mléčné,90.61
Müllermilch Protein Zero Banán,kosik,119.75,Mléčné,119.75
"Madeta Lipánek mléko trvanlivé čokoláda 1,5%",kosik,79.60,Mléčné,79.6
Tatra Kravík jahodový,kosik,83.60,Mléčné,83.6
Olma Florian Active+ drink mango,kosik,99.69,Mléčné,99.69
Agrola Zákys Meruňka,kosik,90.61,Mléčné,90.61
Bohemilk Sušené mléko plnotučné 26%,kosik,349.75,Mléčné,349.75
"Müllermilch Bílá čokoláda-Makadamia 1,7%",kosik,82.25,Mléčné,82.25
OATLY BIO Ovesný nápoj,kosik,69.90,Mléčné,69.9
Tatra Grand zahuštené neslazené plnotučné mléko,kosik,170.65,Mléčné,170.65
OATLY Ovesný nápoj,kosik,69.90,Mléčné,69.9
Müllermilch Protein Zero Čokoláda,kosik,112.25,Mléčné,112.25
Pribináček Sportík Bifido Jahoda - jogurtový nápoj,kosik,158.24,Mléčné,158.24
Agrola Zákys Bílý,kosik,90.61,Mléčné,90.61
Alpro ovesný nápoj neslazený,kosik,84.90,Mléčné,84.9
Olma Florian Active+ drink malina a borůvka,kosik,99.69,Mléčné,99.69
Metro Chef BIO Nápoj sójový,kosik,48.90,Mléčné,48.9
Wild & Coco Cocoguard shot Mango Bio,kosik,33.32,Mléčné,33.32
Hochwald Eisschoko ledový mléčný čokoládový nápoj,kosik,69.80,Mléčné,69.8
Hochwald Eiskaffee Light,kosik,69.80,Mléčné,69.8
"Tami Dráčik mléko (1,5%)",kosik,83.60,Mléčné,83.6
"Body&Future Coconut, bez přidaného cukru",kosik,83.87,Mléčné,83.87
Wild & Coco BIO Biotic Cocofir natural,kosik,319.60,Mléčné,319.6
ALNATURA BIO Caffe Latte Macchiato ledová káva 100% odrůda arabica,kosik,138.70,Mléčné,138.7
Pribináček Sportík Bifido Vanilka - jogurtový nápoj,kosik,158.24,Mléčné,158.24
"Body&Future Almond, bez přidaného cukru",kosik,83.87,Mléčné,83.87
Joya Mandlový nápoj Barista,kosik,74.90,Mléčné,74.9
Bohemilk Condé Mléko slazené,kosik,212.25,Mléčné,212.25
Milka Chocolate Drink,kosik,199.60,Mléčné,199.6
Alpro Mandlový nápoj s vanilkovou příchutí,kosik,89.90,Mléčné,89.9
ALNATURA BIO Nápoj sójový neslazený veganský,kosik,42.90,Mléčné,42.9
Tami Dráčik mléko vanilka,kosik,83.60,Mléčné,83.6
"Bohemilk Opočenské jogurtové smoothie Malina, banán",kosik,163.00,Mléčné,163.0
Tami Dráčik mléko kakaové,kosik,83.60,Mléčné,83.6
Wild & Coco BIO Biotic Cocofir višeň,kosik,319.60,Mléčné,319.6
Biofarma DoRa Jogurtové kozí mléko BIO,kosik,117.56,Sýry BIO a farmářské,117.56
Joya Sójový nápoj Barista,kosik,74.90,Mléčné,74.9
Biofarma DoRa Probiotický nápoj,kosik,141.25,Sýry BIO a farmářské,141.25
Bohemilk Sušené mléko polotučné 14%,kosik,337.25,Mléčné,337.25
Mlékárna Kunín Mléko kefírové jahoda,kosik,79.67,Mléčné,79.67
Kukkonia Vanilkové mléko s uzávěrem,kosik,53.80,Mléčné,53.8
Ehrmann High Protein Caffé Latte,kosik,231.60,Mléčné,231.6
Ehrmann High Protein Drink Čokoláda,kosik,231.60,Mléčné,231.6
Parmalat Caffe Latte Macchiato,kosik,149.50,Mléčné,149.5
ALNATURA BIO Nápoj kešu neslazený,kosik,99.90,Mléčné,99.9
Kukkonia Trvanlivé mléko DeLakto s uzávěrem,kosik,37.80,Mléčné,37.8
Wild & Coco BIO Biotic Cocofir mango,kosik,319.60,Mléčné,319.6
Olma HIGH Protein nápoj Citron,kosik,99.69,Mléčné,99.69
OATLY Ovesný nápoj s čokoládovou příchutí,kosik,74.90,Mléčné,74.9
Kukkonia Iced coffee s uzávěrem,kosik,59.80,Mléčné,59.8
Naturalia BIO Kefír přírodní,kosik,279.60,Mléčné,279.6
Mila Jogurtový nápoj broskev,kosik,119.50,Mléčné,119.5
Monoprix Bio ovesný nápoj bez přidaného cukru,kosik,64.90,Mléčné,64.9
Mila Jogurtový nápoj Jahoda,kosik,119.50,Mléčné,119.5
Tatra Salko slaný karamel,kosik,201.26,Mléčné,201.26
"Bohemilk Opočenské jogurtové smoothie Ananas, banán, pomeranč",kosik,163.00,Mléčné,163.0
Joya Mandlový nápoj PROTEIN,kosik,84.90,Mléčné,84.9
Joya Sójový nápoj Vanilkový,kosik,74.90,Mléčné,74.9
Tatra Light zahuštěné neslazené polotučné mléko,kosik,108.53,Mléčné,108.53
Ehrmann High Protein Caffé Latte Caramel Style,kosik,231.60,Mléčné,231.6
Wild & Coco Ccoguard shot Young coconut Bio,kosik,33.32,Mléčné,33.32
Mila Jogurtový nápoj Lesní směs,kosik,119.50,Mléčné,119.5
Starbucks® Double Shot Espresso,kosik,349.50,Mléčné,349.5
Authentic Farmářský jablečný syrovátkový nápoj,kosik,99.80,Sýry BIO a farmářské,99.8
Starbucks Tripleshot,kosik,283.00,Mléčné,283.0
ALNATURA BIO Nápoj sójovo-rýžový neslazený,kosik,42.90,Mléčné,42.9
Kukkonia Kakaové mléko s uzávěrem,kosik,53.80,Mléčné,53.8
Tatra Pikao drink,kosik,96.67,Mléčné,96.67
Parmalat Caffe Latte Cappuccino,kosik,149.50,Mléčné,149.5
Tami Dráčik mléko jahoda,kosik,83.60,Mléčné,83.6
Joya Sójový nápoj + vápník,kosik,64.90,Mléčné,64.9
Starbucks® Starbucks Caffe Latte,kosik,363.18,Mléčné,363.18
Hochwald Eisschoko ledový čokoládový nápoj,kosik,139.60,Mléčné,139.6
Milka Chocolate Drink Caramel,kosik,199.60,Mléčné,199.6
Tatra Salko bez laktózy,kosik,213.85,Mléčné,213.85
Grandeur Nature BIO Plnotučné mléko,kosik,89.90,Mléčné,89.9
Starbucks® Almond Iced coffee,kosik,340.45,Mléčné,340.45
Bohemilk Benefit Impuls Mango a maracuja,kosik,90.61,Mléčné,90.61
Milka Chocolate Drink Noisette,kosik,199.60,Mléčné,199.6
Starbucks® Cappuccino,kosik,363.18,Mléčné,363.18
GymBeam MoiMüv Protein Milkshake - chocolate,kosik,206.20,Mléčné,206.2
Bohemilk Benefit Jogi Lesní plody,kosik,90.61,Mléčné,90.61
Parmalat Caffe Latte Espresso,kosik,149.50,Mléčné,149.5
Starbucks® Starbucks Caramel Macchiato,kosik,363.18,Mléčné,363.18
Hochwald Eismocca ledový mléčný nápoj,kosik,139.60,Mléčné,139.6
Grandeur Nature BIO Odstředěné mléko,kosik,69.90,Mléčné,69.9
Starbucks Tripleshot,kosik,283.00,Mléčné,283.0
"Body&Future Cacao, bez přidaného cukru",kosik,83.87,Mléčné,83.87
Olma Florian Active+ drink aloe vera,kosik,99.69,Mléčné,99.69
Wild & Coco Cocoguard shot Cacao Ceremony Bio,kosik,33.32,Mléčné,33.32
Olma Kysaná smetana (16%),kosik,94.50,Mléčné,94.5
Olma Smetana (12%),kosik,89.50,Mléčné,89.5
Olma Smetana ke šlehání (33%),kosik,144.50,Mléčné,144.5
"Tatra Classic 7,5% ",kosik,155.60,Mléčné,155.6
Laura Šlehačka ve spreji,kosik,271.60,"Smetany, šlehačky, tvarohy",271.6
Milko BIO Zakysaná smetana (15%),kosik,90.86,Sýry BIO a farmářské,90.86
Mlékárna Kunín Smetana 12%,kosik,93.07,"Smetany, šlehačky, tvarohy",93.07
Tatra Trvanlivá smetana ke šlehání 30%,kosik,159.50,"Smetany, šlehačky, tvarohy",159.5
Tatra Premium Smetana do kávy,kosik,95.80,"Smetany, šlehačky, tvarohy",95.8
Vitala Šlehačka ve spreji,kosik,127.60,"Smetany, šlehačky, tvarohy",127.6
Mlékárna Kunín Krémová do omáček (15%),kosik,114.50,"Smetany, šlehačky, tvarohy",114.5
Bohušovická mlékárna Zakysaná smetana krémová (15%),kosik,82.78,"Smetany, šlehačky, tvarohy",82.78
Mlékárna Kunín Smetana ke šlehání (31%),kosik,167.73,"Smetany, šlehačky, tvarohy",167.73
Kapucín smetana do kávy porcovaná (10%) 10x10g,kosik,209.00,"Smetany, šlehačky, tvarohy",209.0
Rioba Šlehačka ve spreji slazená,kosik,314.14,"Smetany, šlehačky, tvarohy",314.14
Mlékárna Kunín Smetana (12%),kosik,99.50,"Smetany, šlehačky, tvarohy",99.5
Madeta Jihočeská tradiční zakysaná smetana (15%),kosik,160.56,"Smetany, šlehačky, tvarohy",160.56
Mlékárna Kunín Smetana ke šlehání 31%,kosik,199.50,"Smetany, šlehačky, tvarohy",199.5
Kapucín smetana do kávy 10% sklo,kosik,186.77,"Smetany, šlehačky, tvarohy",186.77
Rioba Šlehačka ve spreji neslazená,kosik,299.86,"Smetany, šlehačky, tvarohy",299.86
Madeta Jihočeská zakysaná smetana 11%,kosik,155.00,"Smetany, šlehačky, tvarohy",155.0
Meggle Trvanlivá smetana na vaření (10%),kosik,166.11,"Smetany, šlehačky, tvarohy",166.11
Mlékárna Kunín Šlehačka de luxe (40%),kosik,224.50,"Smetany, šlehačky, tvarohy",224.5
ALNATURA BIO Smetana do kávy 10%,kosik,223.64,Sýry BIO a farmářské,223.64
Madeta Jihočeská zakysaná smetana 18%,kosik,166.11,"Smetany, šlehačky, tvarohy",166.11
Meggle Trvanlivá smetana na vaření (10%),kosik,105.80,"Smetany, šlehačky, tvarohy",105.8
Madeta Jihočeská trvanlivá smetana,kosik,179.60,"Smetany, šlehačky, tvarohy",179.6
Tatra Lascato na cappuccino ,kosik,48.90,"Smetany, šlehačky, tvarohy",48.9
Mlékárna Kunín Zakysaná smetana krémovitá (15%),kosik,146.84,"Smetany, šlehačky, tvarohy",146.84
Meggle Trvanlivá smetana na vaření (10%),kosik,119.60,"Smetany, šlehačky, tvarohy",119.6
Kapucín Trvanlivá šlehačka,kosik,199.60,"Smetany, šlehačky, tvarohy",199.6
Meggle Smetana do kávy (10%) 10x10g,kosik,209.00,"Smetany, šlehačky, tvarohy",209.0
Meggle Trvanlivá smetana na vaření (10%),kosik,119.60,"Smetany, šlehačky, tvarohy",119.6
Monoprix BIO Sójový krém na vaření (3x 200 ml),kosik,99.83,Mléčné,99.83
Meggle Smetana ke šlehání 33%,kosik,149.50,"Smetany, šlehačky, tvarohy",149.5
Mlékárna Kunín Smetana (12%),kosik,99.50,"Smetany, šlehačky, tvarohy",99.5
Bohušovická mlékárna Zakysaná smetana krémová (15%),kosik,82.78,"Smetany, šlehačky, tvarohy",82.78
Mlékárna Kunín Krémová do omáček (15%),kosik,114.50,"Smetany, šlehačky, tvarohy",114.5
Ekomilk Zakysaná smetana 14%,kosik,89.50,"Smetany, šlehačky, tvarohy",89.5
Ekomilk Zakysaná smetana 12%,kosik,89.50,"Smetany, šlehačky, tvarohy",89.5
Vitala Šlehačka ve spreji,kosik,127.60,"Smetany, šlehačky, tvarohy",127.6
Mlékárna Kunín Smetana 12%,kosik,93.07,"Smetany, šlehačky, tvarohy",93.07
Tatra mléko do kávy 4% ,kosik,59.80,"Smetany, šlehačky, tvarohy",59.8
Tatra smetana na vaření 10% 250g,kosik,115.60,"Smetany, šlehačky, tvarohy",115.6
Tatra smetana na šlehání 31%,kosik,159.90,"Smetany, šlehačky, tvarohy",159.9
Monoprix BIO Smetana 30% UHT (3x 200 ml),kosik,266.50,Sýry BIO a farmářské,266.5
Bohemilk Smetana ke šlehání (33%),kosik,183.60,"Smetany, šlehačky, tvarohy",183.6
Mlékárna Kunín Zakysaná smetana krémovitá (15%),kosik,146.84,"Smetany, šlehačky, tvarohy",146.84
Mlékárna Kunín Smetana ke šlehání 31%,kosik,199.50,"Smetany, šlehačky, tvarohy",199.5
Meggle Trvanlivá smetana na vaření (10%),kosik,166.11,"Smetany, šlehačky, tvarohy",166.11
Mlékárna Kunín Šlehačka de luxe (40%),kosik,224.50,"Smetany, šlehačky, tvarohy",224.5
Olma Smetana ke šlehání (33%),kosik,144.50,Mléčné,144.5
Mlékárna Kunín Zakysaná smetana de luxe (20%),kosik,199.47,"Smetany, šlehačky, tvarohy",199.47
Mlékárna Kunín Smetana ke šlehání (31%),kosik,167.73,"Smetany, šlehačky, tvarohy",167.73
Mlékárna Kunín Smetana zakysaná 15%,kosik,130.40,"Smetany, šlehačky, tvarohy",130.4
Milkin Čerstvá smetana ke šlehání (33%),kosik,167.60,"Smetany, šlehačky, tvarohy",167.6
Meggle Trvanlivá smetana na vaření (10%),kosik,105.80,"Smetany, šlehačky, tvarohy",105.8
Laura Šlehačka ve spreji,kosik,271.60,"Smetany, šlehačky, tvarohy",271.6
Meggle Smetana do kávy (10%) 10x10g,kosik,209.00,"Smetany, šlehačky, tvarohy",209.0
Madeta Jihočeská Zakysaná smetana bez laktózy (15%),kosik,166.11,Mléčné,166.11
Bohemilk Smetana ke šlehání 33%,kosik,136.06,"Smetany, šlehačky, tvarohy",136.06
Milko BIO Zakysaná smetana (15%),kosik,90.86,Sýry BIO a farmářské,90.86
Moravia Čerstvá smetana ke šlehání (33%),kosik,164.90,"Smetany, šlehačky, tvarohy",164.9
Olma Kysaná smetana (16%),kosik,94.50,Mléčné,94.5
Rioba Šlehačka ve spreji neslazená,kosik,299.86,"Smetany, šlehačky, tvarohy",299.86
Tatra Premium Smetana do kávy,kosik,95.80,"Smetany, šlehačky, tvarohy",95.8
Kapucín smetana do kávy porcovaná (10%) 10x10g,kosik,209.00,"Smetany, šlehačky, tvarohy",209.0
Rama Crema 15% na vaření,kosik,169.50,Mléčné,169.5
Tatra Trvanlivá smetana ke šlehání 30%,kosik,159.50,"Smetany, šlehačky, tvarohy",159.5
Rama Crema 31% na šlehání,kosik,199.50,Mléčné,199.5
Mlékárna Kunín Zakysaná smetana klasik (12%),kosik,125.79,"Smetany, šlehačky, tvarohy",125.79
Berchtesgadener Land BIO Smetana ke šlehání bez laktózy,kosik,239.50,Sýry BIO a farmářské,239.5
Olma Smetana (12%),kosik,89.50,Mléčné,89.5
Bohemilk Créme Fraiche 36%,kosik,289.50,"Smetany, šlehačky, tvarohy",289.5
Pâturages Zakysaná smetana (15%),kosik,110.89,"Smetany, šlehačky, tvarohy",110.89
Mlékárna Kunín Zakysaná svěží (8%),kosik,115.26,"Smetany, šlehačky, tvarohy",115.26
Casino Šlehačka ve spreji,kosik,399.60,"Smetany, šlehačky, tvarohy",399.6
ALNATURA BIO Smetana do kávy 10%,kosik,223.64,Sýry BIO a farmářské,223.64
Choceňská Mlékárna Kyška ,kosik,84.55,"Smetany, šlehačky, tvarohy",84.55
Alpro Sójový krém na vaření,kosik,211.60,Mléčné,211.6
Meggle Vegan krém na vaření,kosik,147.60,Mléčné,147.6
Kapucín Trvanlivá šlehačka,kosik,199.60,"Smetany, šlehačky, tvarohy",199.6
Kapucín smetana do kávy 10% sklo,kosik,186.77,"Smetany, šlehačky, tvarohy",186.77
Madeta Jihočeská tradiční zakysaná smetana (15%),kosik,160.56,"Smetany, šlehačky, tvarohy",160.56
ALNATURA BIO Alternativa smetany krém sójový na vaření,kosik,199.50,Mléčné,199.5
Mlékárna Kunín Pařížská šlehačka (27%),kosik,209.50,"Smetany, šlehačky, tvarohy",209.5
Madeta Jihočeská zakysaná smetana 18%,kosik,166.11,"Smetany, šlehačky, tvarohy",166.11
Milsy Bánovecká zakysaná smetana 16% ,kosik,119.75,"Smetany, šlehačky, tvarohy",119.75
Madeta Jihočeská smetana čerstvá 33%,kosik,179.60,"Smetany, šlehačky, tvarohy",179.6
Meggle Bezlaktózová šlehačka ve spreji 22%,kosik,339.60,Mléčné,339.6
